time	Ix(U40:VDD)
5.751541188086794e-004	-1.804331e-004
5.751724122082337e-004	-1.804330e-004
5.751851345046009e-004	-1.804326e-004
5.752000000000001e-004	-1.804352e-004
5.752005025782635e-004	-1.804235e-004
5.752015077347902e-004	-1.804164e-004
5.752035180478437e-004	-1.804153e-004
5.800000000000001e-004	-1.804151e-004
5.800004698506176e-004	-1.803951e-004
5.800014095518527e-004	-1.803829e-004
5.800032889543229e-004	-1.803801e-004
5.800070477592632e-004	-1.803791e-004
5.800145653691439e-004	-1.803787e-004
5.800262255202586e-004	-1.803781e-004
5.800392815621943e-004	-1.803775e-004
5.800566864707125e-004	-1.803740e-004
5.800636575431985e-004	-1.806299e-004
5.800687190932286e-004	-1.817301e-004
5.800727736623874e-004	-1.841994e-004
5.800776740665484e-004	-1.892813e-004
5.800815616758050e-004	-1.945001e-004
5.800859401845377e-004	-2.011507e-004
5.800925720343679e-004	-2.114871e-004
5.801000000000000e-004	-2.228262e-004
5.801007427965631e-004	-2.215153e-004
5.801022283896895e-004	-2.195531e-004
5.801051995759423e-004	-2.167489e-004
5.801111419484479e-004	-2.116335e-004
5.801173868949829e-004	-2.064215e-004
5.801298767880528e-004	-1.972706e-004
5.801381511701547e-004	-1.931547e-004
5.801446734976516e-004	-1.918456e-004
5.801519880106646e-004	-1.915683e-004
5.801568124769018e-004	-1.915602e-004
5.801628253625080e-004	-1.915671e-004
5.801748511337204e-004	-1.915706e-004
5.801759484575751e-004	-1.915692e-004
5.801781431052846e-004	-1.915642e-004
5.801825324007034e-004	-1.915634e-004
5.801913109915412e-004	-1.915632e-004
5.802000000000001e-004	-1.915621e-004
5.802006315920315e-004	-1.915513e-004
5.802018947760942e-004	-1.915439e-004
5.802044211442196e-004	-1.915422e-004
5.849999999999988e-004	-1.915421e-004
5.851000000000000e-004	-1.915421e-004
5.851000000000095e-004	-1.915512e-004
5.851000000000286e-004	-1.915558e-004
5.851000114336708e-004	-1.915453e-004
5.851000228673130e-004	-1.915343e-004
5.851000343009553e-004	-1.915229e-004
5.851000457345975e-004	-1.915110e-004
5.851000571682397e-004	-1.914987e-004
5.851000686018820e-004	-1.914859e-004
5.851000800355242e-004	-1.914726e-004
5.851001600710579e-004	-1.913776e-004
5.851003201421255e-004	-1.911840e-004
5.851006402842605e-004	-1.908190e-004
5.851012805685305e-004	-1.901638e-004
5.851025611370706e-004	-1.889637e-004
5.851051222741508e-004	-1.866400e-004
5.851102445483112e-004	-1.821897e-004
5.851204890966320e-004	-1.743650e-004
5.851256394784866e-004	-1.717197e-004
5.851299801354971e-004	-1.708316e-004
5.851351273235947e-004	-1.706170e-004
5.851387643016163e-004	-1.706047e-004
5.851432371104101e-004	-1.706057e-004
5.851514125291128e-004	-1.706052e-004
5.851677633665182e-004	-1.706049e-004
5.851828273161293e-004	-1.706044e-004
5.851862215179911e-004	-1.706044e-004
5.851930099217148e-004	-1.706042e-004
5.852000000000000e-004	-1.706063e-004
5.852004719889193e-004	-1.705950e-004
5.852014159667578e-004	-1.705879e-004
5.852033039224349e-004	-1.705865e-004
5.900000000000000e-004	-1.705863e-004
5.900004486649584e-004	-1.705762e-004
5.900013459948752e-004	-1.705701e-004
5.900031406547087e-004	-1.705687e-004
5.900067299743757e-004	-1.705683e-004
5.900139086137098e-004	-1.705681e-004
5.900256382029501e-004	-1.705678e-004
5.900388231473938e-004	-1.705675e-004
5.900595623376390e-004	-1.705669e-004
5.900680309361775e-004	-1.706837e-004
5.900735524929622e-004	-1.716629e-004
5.900802664868112e-004	-1.748487e-004
5.900840158896827e-004	-1.775823e-004
5.900891887546216e-004	-1.820321e-004
5.900924473631273e-004	-1.850175e-004
5.900961714871339e-004	-1.884274e-004
5.901000000000000e-004	-1.918780e-004
5.901003828512866e-004	-1.912646e-004
5.901011485538598e-004	-1.901784e-004
5.901026799590062e-004	-1.884458e-004
5.901057427692991e-004	-1.854017e-004
5.901115009431832e-004	-1.798122e-004
5.901230172909516e-004	-1.693512e-004
5.901310875702282e-004	-1.635952e-004
5.901375671992731e-004	-1.610782e-004
5.901431089124756e-004	-1.604373e-004
5.901486317644899e-004	-1.603512e-004
5.901525272555044e-004	-1.603450e-004
5.901579271709695e-004	-1.603538e-004
5.901687270018996e-004	-1.603508e-004
5.901784003381396e-004	-1.603491e-004
5.901806533275200e-004	-1.603491e-004
5.901851593062806e-004	-1.603504e-004
5.901909880424786e-004	-1.603502e-004
5.902000000000000e-004	-1.603547e-004
5.902005274215106e-004	-1.603413e-004
5.902015822645316e-004	-1.603328e-004
5.902036919505736e-004	-1.603312e-004
5.951000000000000e-004	-1.603308e-004
5.951009949404128e-004	-1.590147e-004
5.951029848212385e-004	-1.564668e-004
5.951069645828897e-004	-1.515157e-004
5.951149241061921e-004	-1.423383e-004
5.951302291699094e-004	-1.283304e-004
5.951365710465064e-004	-1.255185e-004
5.951426909496950e-004	-1.251232e-004
5.951469836703015e-004	-1.251174e-004
5.951518868841268e-004	-1.251201e-004
5.951616933117774e-004	-1.251189e-004
5.951813061670786e-004	-1.251186e-004
5.951857168742028e-004	-1.251184e-004
5.951911785857516e-004	-1.251183e-004
5.952000000000001e-004	-1.251159e-004
5.952004799509476e-004	-1.251075e-004
5.952014398528429e-004	-1.251034e-004
5.952033596566334e-004	-1.251029e-004
5.999000000000001e-004	-1.251026e-004
6.000000000000001e-004	-1.251027e-004
6.000004848076960e-004	-1.250735e-004
6.000014544230879e-004	-1.250568e-004
6.000033936538717e-004	-1.250541e-004
6.000072721154391e-004	-1.250531e-004
6.000150290385739e-004	-1.250525e-004
6.000266439265967e-004	-1.250517e-004
6.000399369695724e-004	-1.250508e-004
6.000476700987249e-004	-1.252023e-004
6.000539296009079e-004	-1.263915e-004
6.000592226074176e-004	-1.299923e-004
6.000652436971141e-004	-1.379572e-004
6.000702359908879e-004	-1.474913e-004
6.000753868006975e-004	-1.596300e-004
6.000791721477643e-004	-1.695009e-004
6.000844597043337e-004	-1.838225e-004
6.000900696349452e-004	-1.990204e-004
6.000948420153270e-004	-2.113290e-004
6.000966497990808e-004	-2.157076e-004
6.001000000000000e-004	-2.235720e-004
6.001003350200920e-004	-2.225162e-004
6.001010050602758e-004	-2.207772e-004
6.001023451406434e-004	-2.184457e-004
6.001050253013788e-004	-2.149674e-004
6.001087500103081e-004	-2.102963e-004
6.001156756778479e-004	-2.015206e-004
6.001295270129275e-004	-1.845229e-004
6.001405655886482e-004	-1.726025e-004
6.001490620909757e-004	-1.659032e-004
6.001553732138393e-004	-1.633797e-004
6.001611149203995e-004	-1.627628e-004
6.001667056751123e-004	-1.626868e-004
6.001711154713134e-004	-1.626824e-004
6.001766501964891e-004	-1.626886e-004
6.001877196468405e-004	-1.626853e-004
6.002000000000001e-004	-1.626893e-004
6.002005382479617e-004	-1.626738e-004
6.002016147438850e-004	-1.626656e-004
6.002080737194249e-004	-1.626660e-004
6.051000000000000e-004	-1.626668e-004
6.051009075702822e-004	-1.617435e-004
6.051027227108466e-004	-1.600178e-004
6.051063529919754e-004	-1.567750e-004
6.051136135542329e-004	-1.506684e-004
6.051210028173013e-004	-1.453715e-004
6.051257263265755e-004	-1.431276e-004
6.051297470443913e-004	-1.423267e-004
6.051345886834664e-004	-1.421163e-004
6.051382384498827e-004	-1.420993e-004
6.051426347389572e-004	-1.420997e-004
6.051495781316197e-004	-1.420994e-004
6.051634649169447e-004	-1.420991e-004
6.051722264293500e-004	-1.420989e-004
6.051824769751895e-004	-1.420987e-004
6.051882541816607e-004	-1.420969e-004
6.051888283978510e-004	-1.420984e-004
6.051911252626119e-004	-1.420984e-004
6.051941877489597e-004	-1.420983e-004
6.052000000000001e-004	-1.420982e-004
6.052004663645984e-004	-1.420879e-004
6.052013990937949e-004	-1.420816e-004
6.052032645521879e-004	-1.420803e-004
6.100000000000001e-004	-1.420800e-004
6.100004654464793e-004	-1.420698e-004
6.100013963394376e-004	-1.420636e-004
6.100032581253543e-004	-1.420622e-004
6.100069816971877e-004	-1.420619e-004
6.100144288408544e-004	-1.420617e-004
6.100261033885668e-004	-1.420613e-004
6.100397314077043e-004	-1.420610e-004
6.100606120196521e-004	-1.420594e-004
6.100692659152201e-004	-1.423265e-004
6.100750686433048e-004	-1.436513e-004
6.100815399626379e-004	-1.471266e-004
6.100854896036866e-004	-1.501383e-004
6.100905626432586e-004	-1.545465e-004
6.101000000000000e-004	-1.629797e-004
6.101009437356742e-004	-1.617262e-004
6.101028312070224e-004	-1.596092e-004
6.101066061497190e-004	-1.559543e-004
6.101141560351122e-004	-1.489816e-004
6.101247057916195e-004	-1.401324e-004
6.101324450736026e-004	-1.353431e-004
6.101385525855798e-004	-1.335184e-004
6.101447200399903e-004	-1.330761e-004
6.101506714645533e-004	-1.330344e-004
6.101569775918756e-004	-1.330319e-004
6.101634292336186e-004	-1.330339e-004
6.101763325171048e-004	-1.330322e-004
6.101873521564142e-004	-1.330320e-004
6.102000000000001e-004	-1.330395e-004
6.102005691406995e-004	-1.330246e-004
6.102017074220983e-004	-1.330145e-004
6.102039839848961e-004	-1.330122e-004
6.151000000000000e-004	-1.330119e-004
6.151010002298155e-004	-1.317360e-004
6.151030006894463e-004	-1.292781e-004
6.151070016087079e-004	-1.245148e-004
6.151150034472312e-004	-1.158209e-004
6.151310071242777e-004	-1.024887e-004
6.151372812622809e-004	-1.001451e-004
6.151438291729794e-004	-9.989755e-005
6.151480321466060e-004	-9.989426e-005
6.151529443171095e-004	-9.990075e-005
6.151627686581167e-004	-9.989757e-005
6.151803513179858e-004	-9.989725e-005
6.151864734593005e-004	-9.989780e-005
6.151877557173705e-004	-9.989805e-005
6.151903202335106e-004	-9.989782e-005
6.151948709677199e-004	-9.989733e-005
6.152000000000001e-004	-9.989592e-005
6.152005129032281e-004	-9.988689e-005
6.152015387096842e-004	-9.988199e-005
6.152035903225962e-004	-9.988134e-005
6.187499129077276e-004	-9.988117e-005
6.193750000000001e-004	-9.988130e-005
6.193755225536353e-004	-9.988120e-005
6.200000000000001e-004	-9.988117e-005
6.200004848202612e-004	-9.986150e-005
6.200014544607834e-004	-9.985011e-005
6.200033937418277e-004	-9.984819e-005
6.200072723039164e-004	-9.984756e-005
6.200150294280939e-004	-9.984717e-005
6.200266454572645e-004	-9.984659e-005
6.200399401661736e-004	-9.984595e-005
6.200550962432079e-004	-1.001683e-004
6.200620602982845e-004	-1.016278e-004
6.200672192816962e-004	-1.052282e-004
6.200728162276640e-004	-1.122628e-004
6.200772044683346e-004	-1.195483e-004
6.200821874063280e-004	-1.289992e-004
6.200893354070388e-004	-1.429908e-004
6.201000000000000e-004	-1.635520e-004
6.201010664592960e-004	-1.615464e-004
6.201031993778882e-004	-1.583301e-004
6.201074652150727e-004	-1.529850e-004
6.201156005609115e-004	-1.430197e-004
6.201245990555121e-004	-1.326218e-004
6.201425960447133e-004	-1.157534e-004
6.201515127582862e-004	-1.113139e-004
6.201594111322482e-004	-1.104901e-004
6.201673648547183e-004	-1.104543e-004
6.201748804053436e-004	-1.104542e-004
6.201837827691651e-004	-1.104537e-004
6.201868801118124e-004	-1.104537e-004
6.201930747971071e-004	-1.104536e-004
6.202000000000000e-004	-1.104610e-004
6.202006091683227e-004	-1.104456e-004
6.202018275049680e-004	-1.104360e-004
6.202042641782588e-004	-1.104347e-004
6.251000000000000e-004	-1.104350e-004
6.251000000000095e-004	-1.104444e-004
6.251000000000286e-004	-1.104491e-004
6.251000114336708e-004	-1.104368e-004
6.251000228673130e-004	-1.104241e-004
6.251000343009553e-004	-1.104107e-004
6.251000457345975e-004	-1.103968e-004
6.251000571682397e-004	-1.103824e-004
6.251000686018820e-004	-1.103673e-004
6.251000800355242e-004	-1.103517e-004
6.251001600710579e-004	-1.102406e-004
6.251003201421254e-004	-1.100155e-004
6.251006402842605e-004	-1.095877e-004
6.251012805685305e-004	-1.087982e-004
6.251025611370706e-004	-1.073060e-004
6.251051222741508e-004	-1.043638e-004
6.251102445483112e-004	-9.855029e-005
6.251204890966320e-004	-8.754610e-005
6.251258335721680e-004	-8.272618e-005
6.251304408545720e-004	-7.984998e-005
6.251342133296403e-004	-7.867847e-005
6.251385496942684e-004	-7.831910e-005
6.251427063087231e-004	-7.827353e-005
6.251468378429376e-004	-7.827036e-005
6.251513251476659e-004	-7.827216e-005
6.251602997571223e-004	-7.827090e-005
6.251782489760350e-004	-7.827057e-005
6.251875544514488e-004	-7.827096e-005
6.251903958004284e-004	-7.827041e-005
6.251943173020406e-004	-7.827030e-005
6.252000000000000e-004	-7.826983e-005
6.252004655883600e-004	-7.826008e-005
6.252013967650798e-004	-7.825441e-005
6.252032591185195e-004	-7.825354e-005
6.300000000000000e-004	-7.825327e-005
6.300004848149748e-004	-7.824336e-005
6.300014544449242e-004	-7.823760e-005
6.300033937048233e-004	-7.823670e-005
6.300072722246212e-004	-7.823644e-005
6.300150292642172e-004	-7.823624e-005
6.300266464013050e-004	-7.823595e-005
6.300411898109257e-004	-7.823558e-005
6.300624758178369e-004	-7.877409e-005
6.300702237236110e-004	-8.098712e-005
6.300787153822745e-004	-8.704204e-005
6.300836462790249e-004	-9.201156e-005
6.300895730333536e-004	-9.871634e-005
6.301000000000000e-004	-1.107040e-004
6.301010426966647e-004	-1.090137e-004
6.301031280899939e-004	-1.059545e-004
6.301072988766525e-004	-1.002824e-004
6.301156404499695e-004	-8.908007e-005
6.301270741553689e-004	-7.441999e-005
6.301358292823788e-004	-6.494064e-005
6.301428752228933e-004	-5.986562e-005
6.301482919441033e-004	-5.822579e-005
6.301544734291050e-004	-5.788974e-005
6.301586748732713e-004	-5.788116e-005
6.301638826470739e-004	-5.788266e-005
6.301742981946791e-004	-5.788203e-005
6.301791689047895e-004	-5.788196e-005
6.301889103250103e-004	-5.788139e-005
6.302000000000000e-004	-5.788018e-005
6.302005315500055e-004	-5.787049e-005
6.302015946500166e-004	-5.786494e-005
6.302037208500385e-004	-5.786422e-005
6.350000000000000e-004	-5.786411e-005
6.351000000000000e-004	-5.786413e-005
6.351011625158050e-004	-5.597125e-005
6.351034875474148e-004	-5.219170e-005
6.351081376106345e-004	-4.460088e-005
6.351174377370738e-004	-3.003055e-005
6.351350038125034e-004	-6.855855e-006
6.351428512823150e-004	-1.045886e-006
6.351487506845453e-004	-3.940813e-008
6.351549501469811e-004	-1.455736e-008
6.351607330902441e-004	-1.446524e-008
6.351667675861994e-004	-1.436683e-008
6.351788365781101e-004	-1.415347e-008
6.351877491275759e-004	-1.397576e-008
6.352000000000000e-004	-1.370607e-008
6.352004932059590e-004	-4.604364e-009
6.352014796178767e-004	-5.351189e-011
6.352034524417122e-004	-5.351189e-011
6.352152893847253e-004	-5.351189e-011
6.398953335218828e-004	-5.351189e-011
6.400000000000001e-004	-5.351189e-011
